안되는,478
시간가는줄,479
보길,480
도대체,481
그닥,482
재미와,483
사람들은,484
기대하고,485
거,486
굿굿,487
결말이,488
좋아,489
좋습니다,490
돈이,491
나쁘지,492
생각합니다,493
재밌었음,494
좋은데,495
슬픈,496
가서,497
중간에,498
하게,499
잊지,500
즐겁게,501
처음으로,502
반전이,503
슬프고,504
않을,505
음악과,506
뭐지,507
가슴을,508
영화이다,509
에서,510
언제,511
보고나서,512
있습니다,513
다소,514
이상,515
세상에,516
필요없는,517
자체가,518
생각,519
수작,520
알았는데,521
뭐가,522
액션이,523
것은,524
밖에,525
연기력,526
배우들이,527
웃기고,528
있게,529
몇,530
같은데,531
최악의,532
사랑이,533
뮤지컬,534
재미있고,535
강추합니다,536
아니면,537
주권은,538
저런,539
년이,540
장면은,541
불구하고,542
만들어진,543
사실,544
있네요,545
재밌었다,546
등,547
바로,548
있었지만,549
뭔,550
어느,551
대사,552
그게,553
아쉽네요,554
되게,555
연기력은,556
부족한,557
살짝,558
같아,559
아닌가,560
더욱,561
그런데,562
봤으면,563
영화보면서,564
중간중간,565
순수한,566
울리는,567
확실히,568
전개,569
반드시,570
존나,571
보시길,572
진심으로,573
그대로,574
돈주고,575
같음,576
음악,577
거의,578
위대한,579
했는데,580
알고,581
재미있다,582
살,583
봤음,584
느끼게,585
좋겠다,586
모습이,587
전형적인,588
과연,589
높은,590
실제,591
국민이,592
행복한,593
훌륭한,594
친구가,595
화이팅,596
보기엔,597
믿고보는,598
눈이,599
감사드립니다,600
억지스러운,601
애들,602
필요없다,603
굳,604
아님,605
함,606
억지,607
했다,608
좋아서,609
필요,610
전부,611
이야기가,612
있음,613
과거,614
인생의,615
울고,616
생각한다,617
영화지만,618
서로,619
감히,620
봄,621
옛날,622
빨리,623
봤지만,624
하나의,625
오히려,626
캐릭터,627
뭐냐,628
모르겠고,629
그때,630
재미있네요,631
사람을,632
이미,633
영화보는,634
마음에,635
까지,636
없네요,637
나왔으면,638
라는,639
하네요,640
해주는,641
몰입이,642
우리는,643
액션도,644
될,645
지루함,646
뭘,647
아쉬움,648
아름답다,649
깊은,650
이유가,651
스릴러,652
국가란,653
연기에,654
했던,655
정우성,656
않다,657
영화라,658
드네요,659
음악도,660
사랑을,661
지금도,662
만,663
있을,664
동안,665
만들어,666
해도,667
시작,668
영화인데,669
나서,670
대단하다,671
막,672
당시,673
하는데,674
기억이,675
감이,676
아이들과,677
만큼,678
신선한,679
유쾌한,680
이런게,681
전쟁,682
이후,683
만들었다,684
모르겠다,685
한국,686
자꾸,687
못하고,688
하면,689
하,690
분들이,691
주인공이,692
왔는데,693
배우,694
영상미,695
초반에,696
연기력도,697
사는,698
즐거운,699
고맙습니다,700
개연성도,701
듯한,702
영화보다,703
느낌은,704
진부한,705
스토리에,706
처음이다,707
마음을,708
볼수록,709
속,710
그걸,711
못하는,712
후,713
무엇보다,714
변호인,715
있었다,716
귀엽고,717
개,718
어린,719
국민에게,720
권력은,721
모습을,722
노무현,723
그립습니다,724
현재,725
잘하고,726
유해진,727
슈스케,728
아닐까,729
전에,730
것이다,731
인생영화,732
후회,733
장면에서,734
감동적이다,735
편이,736
분들,737
시절,738
를,739
젤,740
트랜스포머,741
알았다,742
이정도면,743
가지고,744
크게,745
보다니,746
역시나,747
오래,748
여전히,749
날,750
재밋어요,751
이영화가,752
그들의,753
없습니다,754
자신을,755
없어서,756
기대가,757
뻔하고,758
재미없다,759
아이들이,760
평범한,761
된다,762
흠,763
말로,764
아쉬움이,765
눈에,766
슬프다,767
나를,768
실제로,769
갑니다,770
않지만,771
아버지,772
겁나,773
많은걸,774
좋았는데,775
노잼,776
어디서,777
아름답고,778
영화중에,779
엘사,780
최고였습니다,781
웃음,782
라고,783
덕분에,784
공포영화,785
국민으로부터,786
나고,787
나라를,788
부모님,789
연기와,790
유쾌하고,791
박보영,792
먼저,793
맨날,794
보며,795
사람이라면,796
무엇을,797
대해서,798
누구나,799
명작이다,800
긴,801
평점에,802
느꼈다,803
사람들의,804
만들고,805
시리즈가,806
에,807
영화라는,808
전개도,809
하나하나,810
한데,811
지난,812
하며,813
빼고는,814
감동의,815
속에,816
내용을,817
그런가,818
힘든,819
아닌데,820
자기,821
영,822
남을,823
재미없음,824
영화였음,825
한동안,826
원작을,827
마지막이,828
반전도,829
잘봤어요,830
이유는,831
힘을,832
바랍니다,833
그렇다고,834
실화를,835
가치가,836
쉽게,837
준다,838
손에,839
조조로,840
역대,841
나옴,842
지,843
급,844
뜬금없는,845
않네요,846
나만,847
모를,848
있는데,849
장르가,850
장면도,851
엔딩,852
시나리오,853
가슴에,854
재밋게,855
영화인듯,856
뮤지컬을,857
갑자기,858
같아서,859
가족과,860
만점,861
만족,862
단지,863
역사를,864
민주주의,865
그분이,866
먹먹해지는,867
알바,868
배우가,869
보는데,870
단순한,871
심은경,872
원더우먼,873
좋았던,874
알게,875
싶네요,876
우연히,877
울었네요,878
모르게,879
되었다,880
결말,881
있지,882
하다,883
년에,884
지금봐도,885
년전,886
잘만든,887
단,888
생각하고,889
첫,890
잼있게,891
기대한,892
수도,893
한참,894
처음엔,895
자체,896
이상의,897
부터,898
잼있어요,899
재미있음,900
왜이렇게,901
이젠,902
더이상,903
느껴지는,904
보여준,905
최고였다,906
단연,907
전쟁은,908
액션과,909
세상을,910
공감이,911
많아서,912
드립니다,913
맘에,914
마지막까지,915
남네요,916
있다면,917
않았지만,918
아프고,919
생각도,920
한번쯤,921
대사가,922
배우의,923
알,924
좋겠습니다,925
말고,926
영화관,927
암튼,928
심장이,929
되지,930
끝,931
이런거,932
마음으로,933
생각없이,934
캐릭터가,935
같고,936
소재가,937
했어요,938
왠만하면,939
영상과,940
느낌을,941
있다는,942
되어,943
아이가,944
가족,945
가족끼리,946
귀가,947
영화인,948
끝날때까지,949
사랑합니다,950
평론가들,951
웃다가,952
안보고,953
눈빛,954
표현한,955
스릴,956
긴장감이,957
손예진,958
재밌는데,959
자신의,960
되고,961
봤다가,962
기대없이,963
스토리와,964
몇번을,965
보았다,966
다시는,967
좀더,968
보이는,969
인생을,970
보았습니다,971
나중에,972
뿐,973
어려운,974
나올,975
걸작,976
멋있고,977
편도,978
시리즈를,979
예전,980
조금은,981
편의,982
됨,983
재미나게,984
다음,985
있었습니다,986
잼나게,987
세,988
재밌었습니다,989
즐겁고,990
케빈,991
보고싶은,992
집에서,993
이해,994
남자라면,995
몰입도가,996
마치,997
현실을,998
여운,999
마라,1000
요소가,1001
하는지,1002
않음,1003
엔딩이,1004
개봉,1005
이유를,1006
뛰어난,1007
현실,1008
재미없는,1009
감동은,1010
이정도,1011
들고,1012
원작,1013
긴장감도,1014
볼수,1015
하면서,1016
일이,1017
굳이,1018
보고왔는데,1019
소리,1020
분명,1021
감동입니다,1022
의미가,1023
모르는,1024
박수를,1025
엄마랑,1026
연기력에,1027
힘이,1028
사람들에게,1029
기대안하고,1030
느낄수,1031
비슷한,1032
국민의,1033
전개와,1034
앞으로,1035
나라가,1036
말을,1037
없지만,1038
내돈,1039
배우들은,1040
않았던,1041
그동안,1042
딱히,1043
왔습니다,1044
영원히,1045
가는,1046
공포,1047
영상미가,1048
그냥저냥,1049
무섭고,1050
모르겠지만,1051
대체,1052
초,1053
엘사가,1054
보고싶다,1055
짱짱,1056
삶을,1057
눈과,1058
부분도,1059
일본,1060
그리,1061
점대,1062
국민입니다,1063
송강호의,1064
해,1065
여러분,1066
아무,1067
많다,1068
반전,1069
볼만함,1070
질질,1071
쫌,1072
따뜻해지는,1073
로맨스,1074
신의,1075
극장가서,1076
맞는,1077
우정,1078
담긴,1079
예쁘고,1080
뚝뚝,1081
인생에,1082
살아가는,1083
없을,1084
평생,1085
시리즈의,1086
생각했는데,1087
만으로도,1088
이제야,1089
보인다,1090
명작은,1091
없어요,1092
감독님,1093
재미를,1094
시대에,1095
있었는데,1096
찾아,1097
추억,1098
봤다면,1099
가족들과,1100
최고의영화,1101
없어,1102
있었으면,1103
언제봐도,1104
쵝오,1105
전쟁을,1106
한편,1107
분위기,1108
못했다,1109
내용과,1110
이런영화를,1111
지루하다,1112
약간의,1113
잘못,1114
보지도,1115
사회,1116
괜찮고,1117
안타깝다,1118
생각했던,1119
그립다,1120
생각할,1121
몰입해서,1122
바탕으로,1123
감동적이었습니다,1124
면이,1125
왔네요,1126
아닙니다,1127
잊혀지지,1128
않았음,1129
좋을,1130
울면서,1131
떨어지는,1132
재미있습니다,1133
든다,1134
좋겠네요,1135
시대,1136
가고,1137
한번쯤은,1138
그다지,1139
일,1140
본다면,1141
최근,1142
점짜리,1143
한마디로,1144
여자,1145
최악이다,1146
하도,1147
참고,1148
가끔,1149
뒤로,1150
길게,1151
마음,1152
영상,1153
동시에,1154
볼만,1155
소름,1156
소름이,1157
생각해보게,1158
중에서,1159
노래는,1160
데리고,1161
매력적인,1162
이리,1163
앞으로도,1164
아쉽지만,1165
인상,1166
볼만하다,1167
사랑에,1168
고질라가,1169
줄리엣,1170
특유의,1171
우리나라의,1172
들었다,1173
괜찮았다,1174
무엇인지,1175
분이,1176
대통령,1177
그렇다,1178
잠,1179
좋겠어요,1180
소재,1181
주인공의,1182
눈빛이,1183
그럭저럭,1184
몰입도는,1185
있기에,1186
잊지않겠습니다,1187
잭,1188
크리스,1189
갔는데,1190
재미있었습니다,1191
서인국,1192
투슬리스,1193
배트맨과,1194
이정재,1195
삶의,1196
그만,1197
절로,1198
몰라도,1199
잊을,1200
사람의,1201
말그대로,1202
개인적으론,1203
드는,1204
지금은,1205
년도,1206
싶을,1207
으로,1208
근래,1209
소름돋는,1210
필요한,1211
시리즈중,1212
오락영화,1213
그들은,1214
이번에,1215
카리스마,1216
너무도,1217
남자,1218
전체적인,1219
어릴때,1220
이번에도,1221
안됨,1222
등등,1223
강추입니다,1224
봅니다,1225
지루,1226
넘치는,1227
액션씬,1228
나올때,1229
가는줄,1230
한번도,1231
기대했던,1232
보시면,1233
박진감,1234
넘게,1235
벌써,1236
멋지다,1237
대박이다,1238
여기,1239
깔끔하고,1240
몇번이나,1241
젊은,1242
지나도,1243
무엇이,1244
정확히,1245
생각하니,1246
얼굴,1247
몇몇,1248
지루했다,1249
보니까,1250
본다,1251
안되고,1252
어른들을,1253
재밋고,1254
헝거게임,1255
않으면,1256
넘치고,1257
이런영화,1258
재미있었다,1259
그렇고,1260
빕니다,1261
가까운,1262
않았고,1263
의미를,1264
온,1265
깜짝,1266
울었어요,1267
정도는,1268
진한,1269
슬펐습니다,1270
않게,1271
아버지의,1272
시간을,1273
나오면서,1274
화가,1275
보고왔습니다,1276
자막,1277
열심히,1278
저렇게,1279
세상이,1280
죽이고,1281
해준,1282
안타깝고,1283
뜬금없이,1284
그럼,1285
편은,1286
중간,1287
부분은,1288
모습,1289
중간중간에,1290
않겠습니다,1291
마세요,1292
뗄,1293
킬링타임용,1294
명불허전,1295
갔다가,1296
긴장감과,1297
집중해서,1298
그만큼,1299
영상미도,1300
대사도,1301
좋았으나,1302
중요한,1303
매력,1304
이제서야,1305
최고네요,1306
연출이,1307
이후로,1308
두번,1309
영상이,1310
엄마가,1311
가족의,1312
영상도,1313
안보면,1314
어렸을때,1315
느끼고,1316
어른이,1317
몰랐다,1318
공감,1319
본지,1320
친구,1321
이쁨,1322
모든게,1323
애니,1324
눈,1325
아오,1326
시작부터,1327
생각하는,1328
좋다고,1329
기분이,1330
보기에도,1331
볼만했음,1332
탄,1333
갈,1334
울다가,1335
답답한,1336
자리에서,1337
남는다,1338
연출도,1339
현실이,1340
생각나는,1341
왠지,1342
감정을,1343
생각은,1344
있어요,1345
하나가,1346
하지마루요유루유리,1347
말하는,1348
모든걸,1349
피어스,1350
액션영화,1351
있었고,1352
있었기에,1353
연평해전,1354
몰입,1355
결말을,1356
웃으면서,1357
리버,1358
어린시절,1359
미야자키,1360
잔잔하고,1361
현빈,1362
배트맨,1363
미국,1364
올,1365
글,1366
다시금,1367
알겠는데,1368
눈물도,1369
했으면,1370
뭐랄까,1371
끝에,1372
사랑하는,1373
남아,1374
시,1375
희망,1376
보고싶네요,1377
따라,1378
남자의,1379
울었다,1380
나이가,1381
에피소드,1382
않았는데,1383
이건뭐,1384
할수,1385
그야말로,1386
할아버지,1387
오래된,1388
개인적으로는,1389
만들,1390
잘만들었다,1391
년도에,1392
어색한,1393
분은,1394
갠적으로,1395
자신이,1396
해요,1397
좋을듯,1398
느낌의,1399
나와,1400
재밌어서,1401
사랑해,1402
못했지만,1403
이런건,1404
설명이,1405
필요없음,1406
뜨거운,1407
되네요,1408
작품은,1409
싶지,1410
볼수있는,1411
재밌어,1412
목소리,1413
인간이,1414
안에,1415
비추,1416
괜히,1417
못함,1418
억지감동,1419
별로다,1420
아이들에게,1421
어울리는,1422
장면들이,1423
정치적,1424
없었음,1425
긴장하면서,1426
보자고,1427
명복을,1428
보러갔는데,1429
영화에서,1430
확,1431
좋았지만,1432
드디어,1433
원하는,1434
잘했다,1435
없었던,1436
다큐,1437
틈,1438
배우분들,1439
깊게,1440
표현,1441
감동적이었어요,1442
존잼,1443
국제시장,1444
주변,1445
황정민의,1446
감동적이네요,1447
고,1448
빼고,1449
의외로,1450
하니,1451
죄다,1452
무언가,1453
가면,1454
정말로,1455
어디,1456
해야,1457
듭니다,1458
화면,1459
해라,1460
괜찮음,1461
싶었는데,1462
당연히,1463
헐리우드,1464
편집,1465
에휴,1466
홍콩,1467
인간,1468
게다가,1469
주인공은,1470
편보다,1471
등장,1472
아이들,1473
시간은,1474
아까움,1475
산으로,1476
싶은데,1477
작가,1478
독특한,1479
몰입도도,1480
신선하고,1481
것에,1482
잔인한,1483
여운을,1484
나에게,1485
주제가,1486
스토리의,1487
겨울왕국,1488
어른들이,1489
점수는,1490
먹고,1491
한편의,1492
감동적입니다,1493
가진,1494
사랑의,1495
순간,1496
싶어요,1497
마무리가,1498
보기에,1499
평이,1500
봣는데,1501
점수를,1502
목소리가,1503
수준,1504
고질라는,1505
고질라,1506
이딴,1507
코미디,1508
허허,1509
없네,1510
엄마,1511
최고에요,1512
생애,1513
시나리오가,1514
편에,1515
느낌도,1516
떠나,1517
현실에,1518
존경합니다,1519
헌법,1520
말할,1521
먹먹하고,1522
상황이,1523
슬퍼요,1524
안봤으면,1525
민주주의를,1526
친구랑,1527
국민을,1528
싶습니다,1529
아는,1530
사실을,1531
아픈,1532
알바가,1533
쓴,1534
않아,1535
연기자들,1536
여러가지,1537
나왔는데,1538
보는게,1539
평,1540
킬링타임으로,1541
이쁘다,1542
류,1543
배신,1544
배우들도,1545
은근,1546
그럼에도,1547
볼만해요,1548
발연기,1549
배우를,1550
재미없어,1551
결론은,1552
유치하고,1553
틈이,1554
톰,1555
조폭,1556
이민호,1557
마무리,1558
유리는,1559
원작이,1560
심사위원,1561
박시환이,1562
귀여운,1563
엠비씨,1564
브래드피트,1565
한지민,1566
조진웅,1567
인랑,1568
조보아,1569
처럼,1570
문제가,1571
현재를,1572
듣고,1573
감성,1574
짜증난다,1575
슬퍼서,1576
죽고,1577
만든다,1578
지났지만,1579
생각하면,1580
눈물나게,1581
재개봉,1582
가히,1583
기대했는데,1584
눈물나는,1585
또다른,1586
않을까,1587
둘,1588
매력이,1589
때마다,1590
나오는데,1591
잔잔하게,1592
지는,1593
생각함,1594
레전드,1595
전설의,1596
소재의,1597
필요한가,1598
오브,1599
다시봐도,1600
개봉한,1601
있으나,1602
마블,1603
만큼은,1604
볼만합니다,1605
집중이,1606
추억을,1607
스케일이,1608
귀여움,1609
향수를,1610
넘나,1611
재밋네요,1612
볼까,1613
말까,1614
은,1615
있었어요,1616
되면,1617
어릴적,1618
케빈과,1619
코믹,1620
질리지,1621
집에,1622
아련한,1623
언제나,1624
사람도,1625
훈훈한,1626
슬슬,1627
있으면,1628
록키,1629
그자체,1630
음악까지,1631
헐,1632
전율이,1633
하하,1634
그린,1635
무서운,1636
어쩔,1637
인간은,1638
명작입니다,1639
적이,1640
깔끔한,1641
나쁘진,1642
현실과,1643
비중이,1644
왜케,1645
했습니다,1646
커서,1647
높다,1648
별루,1649
가지,1650
들,1651
여기서,1652
새끼들,1653
높아서,1654
만나,1655
먼가,1656
없었으면,1657
표현이,1658
두번봐도,1659
개인적인,1660
러닝타임,1661
제니퍼,1662
아쉽,1663
허무하고,1664
자주,1665
터지는,1666
스릴이,1667
여운도,1668
많은데,1669
재밌었고,1670
힘들었다,1671
상영관이,1672
모르겠네요,1673
감사해요,1674
삶에,1675
실화라,1676
멋지고,1677
전개는,1678
그렇지,1679
따뜻하고,1680
였습니다,1681
한마디,1682
감정이,1683
배가,1684
슬프네요,1685
있었음,1686
좋구요,1687
현,1688
사회가,1689
더러운,1690
않습니다,1691
원,1692
직접,1693
아픔을,1694
길고,1695
그래픽,1696
받은,1697
치고,1698
싸우는,1699
시간동안,1700
초반,1701
재미없어서,1702
그렇지만,1703
